OrderID,OrderDate,Region,SalesChannel,CustomerSegment,SalesRep,ProductCategory,Product,Quantity,UnitPrice,DiscountPct,UnitCost,Revenue,Cost
ORD100332,2025-08-31,East,Online,Enterprise,Rep_07,Beauty,Face Serum,2,54.04,10.0,36.71,97.27,73.42
ORD100336,2024-09-23,East,In-Store,Consumer,Rep_06,Beauty,Face Serum,6,29.49,0.0,18.51,176.94,111.06
ORD100912,2024-08-31,South,In-Store,Enterprise,Rep_03,Electronics,Laptop Stand,3,106.26,0.0,61.37,318.78,184.11
ORD101536,2025-12-02,South,Online,Small Business,Rep_03,Sports & Outdoors,Yoga Mat,5,56.47,0.0,32.44,282.35,162.2
ORD101807,2024-01-26,South,Marketplace,Enterprise,Rep_04,Electronics,Laptop Stand,3,77.84,5.0,47.41,221.84,142.23
ORD100472,2024-09-21,North,Marketplace,Small Business,Rep_14,Home & Kitchen,Cookware Set,3,113.18,15.0,60.2,288.61,180.6
ORD100901,2024-04-02,North,In-Store,Enterprise,Rep_08,Electronics,Smartwatch,2,96.8,,59.19,183.92,118.38
ORD101406,2024-10-15,North,Online,Small Business,Rep_06,Electronics,Wireless Earbuds,1,151.97,15.0,91.11,129.17,91.11
ORD100865,2024-03-07,West,Online,Small Business,Rep_04,Electronics,Laptop Stand,2,116.05,10.0,64.44,208.89,128.88
ORD101535,2024-08-15,West,Marketplace,Consumer,Rep_08,Apparel,Yoga Pants,1,108.19,0.0,56.18,108.19,56.18
ORD100884,2025-10-11,North,Online,Small Business,Rep_03,Home & Kitchen,Vacuum Cleaner,2,47.15,0.0,22.41,94.3,44.82
ORD100477,2025-01-06,North,Marketplace,Consumer,Rep_04,Home & Kitchen,Vacuum Cleaner,6,68.04,0.0,43.95,408.24,263.7
ORD101329,2025-01-16,North,Online,Consumer,Rep_02,Home & Kitchen,Blender,3,46.37,0.0,24.69,139.11,74.07
ORD101342,2025-11-11,South,In-Store,Consumer,Rep_07,Home & Kitchen,Air Fryer,6,160.08,0.0,81.89,960.48,491.34
ORD101729,2025-02-18,West,Online,Consumer,Rep_11,Apparel,Winter Coat,3,27.55,15.0,12.56,70.25,37.68
ORD102483,2024-03-02,West,Online,Consumer,Rep_12,Beauty,Skincare Set,5,40.29,0.0,25.54,201.45,127.7
ORD101340,2024-12-06,North,In-Store,Consumer,Rep_12,Apparel,Backpack,4,54.77,0.0,26.3,219.08,105.2
ORD100132,2025-05-21,North,Online,Small Business,Rep_15,Beauty,Face Serum,5,44.89,0.0,22.07,224.45,110.35
ORD102487,2024-10-14,West,In-Store,Small Business,Rep_12,Beauty,Makeup Kit,1,85.69,0.0,50.04,85.69,50.04
ORD101626,2024-10-25,West,Online,Consumer,Rep_02,Home & Kitchen,Coffee Maker,2,164.18,10.0,101.95,295.52,203.9
ORD100981,2025-06-11,East,In-Store,Enterprise,Rep_13,Beauty,Hair Dryer,4,22.26,5.0,12.94,84.59,51.76
ORD101233,2025-01-14,North,In-Store,Consumer,Rep_08,Sports & Outdoors,Water Bottle,2,28.5,0.0,16.13,57.0,32.26
ORD101968,2024-08-12,North,Marketplace,Consumer,Rep_05,Sports & Outdoors,Dumbbell Set,1,51.76,0.0,27.24,51.76,27.24
ORD102202,2024-03-23,East,Marketplace,Consumer,Rep_06,Sports & Outdoors,Camping Tent,3,138.79,5.0,88.73,395.55,266.19
ORD101149,2024-12-15,East,In-Store,Consumer,Rep_10,Apparel,Yoga Pants,5,86.09,0.0,46.23,430.45,231.15
ORD102364,2024-04-14,West,In-Store,Consumer,Rep_06,Home & Kitchen,Air Fryer,6,95.87,0.0,44.73,575.22,268.38
ORD102255,2025-08-31,East,Online,Consumer,Rep_05,Beauty,Perfume,4,34.78,0.0,17.41,139.12,69.64
ORD100256,2024-07-28,East,Online,Consumer,Rep_04,Electronics,Bluetooth Speaker,6,61.42,0.0,31.9,368.52,191.4
ORD100550,2025-01-17,East,Online,Consumer,Rep_11,Home & Kitchen,Cookware Set,3,75.66,0.0,44.26,226.98,132.78
ORD102018,2024-09-14,West,Online,Small Business,Rep_07,Apparel,Winter Coat,2,51.36,0.0,29.25,102.72,58.5
ORD100898,2024-03-11,West,In-Store,Consumer,Rep_04,Home & Kitchen,Cookware Set,2,67.72,15.0,36.96,115.12,73.92
ORD100289,2024-01-23,South,Online,Consumer,Rep_04,Sports & Outdoors,Cycling Helmet,1,26.23,10.0,16.05,23.61,16.05
ORD102145,2025-12-25,North,Marketplace,Consumer,Rep_10,Sports & Outdoors,Cycling Helmet,4,143.9,0.0,87.02,575.6,348.08
ORD100777,2024-06-24,East,In-Store,Small Business,Rep_04,Sports & Outdoors,Water Bottle,8,102.94,0.0,67.99,823.52,543.92
ORD102111,2025-10-14,South,In-Store,Enterprise,Rep_14,Electronics,Laptop Stand,1,57.76,5.0,27.81,54.87,27.81
ORD100053,2024-02-22,South,Online,Consumer,Rep_12,Apparel,Yoga Pants,2,36.72,10.0,18.04,66.1,36.08
ORD101827,2025-03-12,South,Online,Small Business,Rep_02,Sports & Outdoors,Camping Tent,1,27.69,20.0,15.11,22.15,15.11
ORD100557,2025-11-02,North,In-Store,Consumer,Rep_09,Apparel,Backpack,3,83.72,0.0,39.09,251.16,117.27
ORD100040,2024-05-09,South,In-Store,Small Business,Rep_09,Sports & Outdoors,Yoga Mat,4,124.42,5.0,83.33,472.8,333.32
ORD101838,2024-01-10,North,Online,Consumer,Rep_07,Beauty,Face Serum,2,54.61,0.0,25.22,109.22,50.44
ORD101172,2024-05-03,West,In-Store,Small Business,Rep_03,Sports & Outdoors,Yoga Mat,1,107.24,15.0,66.85,91.15,66.85
ORD100261,2024-12-15,East,Online,Small Business,Rep_05,Beauty,Face Serum,3,44.5,5.0,28.73,126.82,86.19
ORD102139,2024-10-28,West,Online,Consumer,Rep_09,Apparel,Winter Coat,3,89.55,5.0,45.9,255.22,137.7
ORD100083,2024-01-26,West,In-Store,Small Business,Rep_09,Electronics,Wireless Earbuds,1,64.36,0.0,35.44,64.36,35.44
ORD102147,2024-01-21,North,In-Store,Consumer,Rep_12,Electronics,Bluetooth Speaker,3,49.77,0.0,27.19,149.31,81.57
ORD102166,2024-06-26,West,Marketplace,Consumer,Rep_14,Sports & Outdoors,Yoga Mat,6,132.13,0.0,77.55,792.78,465.3
ORD101083,2024-02-20,East,Online,Small Business,Rep_15,Apparel,Backpack,3,80.79,0.0,53.15,242.37,159.45
ORD102502,2024-08-27,East,Online,Consumer,Rep_08,Apparel,Backpack,2,91.44,10.0,52.59,164.59,105.18
ORD102146,2024-09-03, East ,Online,Consumer,Rep_11,Apparel,Running Shoes,2,87.42,5.0,54.53,166.1,109.06
ORD100030,2025-02-16,South,In-Store,Consumer,Rep_07,Electronics,Bluetooth Speaker,7,192.03,0.0,86.89,1344.21,608.23
ORD101537,2024-08-07,West,In-Store,Consumer,Rep_11,Electronics,Smartwatch,4,112.72,5.0,75.75,428.34,303.0
ORD101765,2024-08-19,North,Online,Small Business,Rep_06,Home & Kitchen,Cookware Set,2,97.71,0.0,53.52,195.42,107.04
ORD102162,2024-08-29,North,Online,Small Business,Rep_04,Beauty,Hair Dryer,1,12.72,15.0,7.11,10.81,7.11
ORD102460,2024-12-04,West,Online,Consumer,Rep_10,Home & Kitchen,Blender,4,119.67,0.0,78.68,478.68,314.72
ORD102508,2025-01-23,South,Online,Consumer,Rep_09,Apparel,Denim Jacket,4,42.74,0.0,22.78,170.96,91.12
ORD102387,2025-09-24,South,In-Store,Consumer,Rep_01,Sports & Outdoors,Cycling Helmet,1,134.75,0.0,91.36,134.75,91.36
ORD101020,2025-09-08,East,Online,Small Business,Rep_04,Electronics,Laptop Stand,4,46.53,0.0,22.15,186.12,88.6
ORD102386,2025-01-24,North,Online,Consumer,Rep_14,Electronics,Laptop Stand,5,149.8,0.0,71.52,749.0,357.6
ORD101403,2024-02-26,North,Online,Consumer,Rep_05,Beauty,Face Serum,2,80.41,5.0,40.93,152.78,81.86
ORD102134,2025-03-18,West,Online,Consumer,Rep_06,Apparel,Backpack,5,103.18,0.0,67.44,515.9,337.2
ORD101206,2025-01-02,North,Online,Enterprise,Rep_09,Apparel,Winter Coat,3,108.43,0.0,50.41,325.29,151.23
ORD100717,2024-03-04,East,Online,Consumer,Rep_14,Electronics,Power Bank,2,66.93,0.0,39.69,133.86,79.38
ORD100048,2024-11-08,West,Online,Small Business,Rep_08,Electronics,Smartwatch,7,212.5,5.0,123.48,1413.12,864.36
ORD100209,2024-09-23,East,Online,Small Business,Rep_07,Apparel,Winter Coat,2,71.11,5.0,37.72,135.11,75.44
ORD101491,2024-10-06,East,Online,Small Business,Rep_14,Electronics,Power Bank,5,129.69,5.0,81.39,616.03,406.95
ORD100893,2024-06-06,North,Online,Consumer,Rep_04,Sports & Outdoors,Dumbbell Set,3,45.51,0.0,27.39,136.53,82.17
ORD100153,2025-02-16,South,Online,Consumer,Rep_07,Apparel,Yoga Pants,4,100.87,5.0,50.93,383.31,203.72
ORD101590,2025-11-10,North,In-Store,Consumer,Rep_06,Electronics,Wireless Earbuds,9,209.75,0.0,121.99,1887.75,1097.91
ORD100394,2025-10-17,East,Marketplace,Small Business,Rep_10,Electronics,Bluetooth Speaker,5,150.36,0.0,86.61,751.8,433.05
ORD101147,2025-06-23,North,Online,Consumer,Rep_01,BEAUTY,Hair Dryer,3,34.2,0.0,17.46,102.6,52.38
ORD101379,2025-01-15,East,Marketplace,Consumer,Rep_07,Apparel,Backpack,3,105.01,0.0,55.03,315.03,165.09
ORD101158,2025-04-26,West,Marketplace,Consumer,Rep_08,Electronics,Power Bank,5,155.28,0.0,95.23,776.4,476.15
ORD100268,2024-04-20,North,In-Store,Consumer,Rep_13,Home & Kitchen,Blender,1,48.14,0.0,32.68,48.14,32.68
ORD100385,2024-01-13,North,Marketplace,Consumer,Rep_08,Home & Kitchen,Blender,1,156.26,0.0,70.77,156.26,70.77
ORD101244,2024-04-26,North,Online,Consumer,Rep_02,Electronics,Smartwatch,3,29.94,0.0,17.65,89.82,52.95
ORD100041,2025-07-26,North,Marketplace,Consumer,Rep_07,Apparel,Backpack,1,21.88,0.0,11.78,21.88,11.78
ORD102646,2025-10-12,South,Online,Consumer,Rep_09,Apparel,Running Shoes,3,117.29,0.0,57.42,351.87,172.26
ORD100597,2025-11-10,North,Online,Consumer,Rep_01,Sports & Outdoors,Yoga Mat,5,108.12,0.0,49.81,540.6,249.05
ORD101089,2024-08-04,South,Online,Consumer,Rep_08,Sports & Outdoors,Dumbbell Set,3,13.97,0.0,7.24,41.91,21.72
ORD100680,2024-03-04,North,Online,Small Business,Rep_13,Electronics,Power Bank,3,85.37,0.0,47.32,256.11,141.96
ORD101902,2024-11-24,East,In-Store,Small Business,Rep_02,Beauty,Makeup Kit,5,56.89,0.0,35.35,284.45,176.75
ORD100524,2025-10-29,South,Online,Enterprise,Rep_02,Electronics,Wireless Earbuds,1,115.5,0.0,70.72,115.5,70.72
ORD101851,2024-01-16,North,Online,Consumer,Rep_09,Home & Kitchen,Air Fryer,6,80.04,0.0,52.3,480.24,313.8
ORD101565,2024-06-20,East,In-Store,Consumer,Rep_08,Apparel,Yoga Pants,6,26.9,0.0,12.54,161.4,75.24
ORD102630,2025-07-09,East,Online,Consumer,Rep_15,Sports & Outdoors,Yoga Mat,4,112.68,0.0,71.9,450.72,287.6
ORD101328,2024-01-30,South,Online,Consumer,Rep_11,Sports & Outdoors,Dumbbell Set,2,91.96,0.0,48.52,183.92,97.04
ORD101811,2025-03-07,West,In-Store,Consumer,Rep_08,Electronics,Smartwatch,1,28.26,0.0,16.17,28.26,16.17
ORD102603,2025-09-03,South,Online,Consumer,Rep_03,Electronics,Power Bank,4,40.23,10.0,27.21,144.83,108.84
ORD102450,2025-01-06,North,In-Store,Consumer,Rep_04,Sports & Outdoors,Water Bottle,1,136.57,0.0,91.47,136.57,91.47
ORD101518,2025-06-03,North,Online,Small Business,Rep_15,Sports & Outdoors,Camping Tent,4,94.05,0.0,43.07,376.2,172.28
ORD101016,2024-12-31,West,Online,Consumer,Rep_12,Home & Kitchen,Air Fryer,5,158.73,0.0,99.2,793.65,496.0
ORD102154,2025-07-25,South,Online,Small Business,Rep_15,Electronics,Wireless Earbuds,6,30.9,,20.61,185.4,123.66
ORD101767,2025-10-11,West,In-Store,Enterprise,Rep_13,Electronics,Bluetooth Speaker,2,212.43,15.0,106.69,361.13,213.38
ORD101916,2024-09-02,North,Online,Small Business,,Sports & Outdoors,Water Bottle,4,36.56,0.0,18.92,146.24,75.68
ORD102170,2025-12-10,East,Online,Small Business,Rep_11,Electronics,Bluetooth Speaker,14,50.91,5.0,29.84,677.1,417.76
ORD100225,2025-01-16,East,In-Store,Small Business,Rep_06,Apparel,Running Shoes,3,68.69,0.0,41.34,206.07,124.02
ORD102552,2025-07-29,North,In-Store,Consumer,Rep_13,Beauty,Hair Dryer,4,29.03,0.0,15.19,116.12,60.76
ORD102110,2025-08-18,East,In-Store,Consumer,Rep_05,Electronics,Bluetooth Speaker,3,207.09,0.0,128.03,621.27,384.09
ORD102559,2025-09-17,South,In-Store,Small Business,Rep_13,Electronics,Power Bank,2,107.76,0.0,70.25,215.52,140.5
ORD102347,2024-07-04,East,In-Store,Consumer,Rep_06,Apparel,Winter Coat,1,75.53,0.0,45.85,75.53,45.85
ORD102317,2025-04-11,South,Online,Consumer,Rep_04,Electronics,Bluetooth Speaker,4,29.29,0.0,15.05,117.16,60.2
ORD101360,2024-09-08,North,In-Store,Consumer,Rep_10,Electronics,Power Bank,3,73.26,5.0,35.17,208.79,105.51
ORD101256,2025-02-18,West,In-Store,Consumer,Rep_15,Apparel,Running Shoes,6,44.07,0.0,25.68,264.42,154.08
ORD102617,2024-07-17,North,Online,Consumer,Rep_05,Beauty,Makeup Kit,4,60.44,0.0,38.4,241.76,153.6
ORD101111,2025-09-05,West,In-Store,Small Business,Rep_04,Sports & Outdoors,Camping Tent,7,62.14,0.0,35.57,434.98,248.99
ORD102078,2024-10-15,East,Online,Small Business,Rep_11,Home & Kitchen,Coffee Maker,1,126.2,0.0,74.31,126.2,74.31
ORD101492,2024-09-09,East,Marketplace,Enterprise,Rep_04,Home & Kitchen,Coffee Maker,5,94.57,5.0,47.39,449.21,236.95
ORD101661,2025-03-09,East,Online,Consumer,Rep_02,Beauty,Hair Dryer,3,69.69,0.0,33.02,209.07,99.06
ORD102021,2025-11-29,North,Online,Small Business,Rep_08,Electronics,Wireless Earbuds,7,170.91,0.0,107.0,1196.37,749.0
ORD102188,2024-12-03,North,Marketplace,Enterprise,Rep_13,Sports & Outdoors,Dumbbell Set,2,14.77,0.0,8.94,29.54,17.88
ORD101550,2025-11-26,North,In-Store,Consumer,Rep_08,Beauty,Face Serum,9,22.7,0.0,11.14,204.3,100.26
ORD101609,2024-04-30,South,Marketplace,Small Business,Rep_12,Apparel,Running Shoes,5,69.4,0.0,34.35,347.0,171.75
ORD100205,2024-12-16,West,In-Store,Small Business,Rep_03,Sports & Outdoors,Water Bottle,5,31.38,5.0,14.65,149.06,73.25
ORD101027,2025-11-01,West,In-Store,Enterprise,Rep_04,Apparel,Running Shoes,5,68.64,5.0,35.68,326.04,178.4
ORD102432,2025-07-30,South,Online,Enterprise,Rep_12,Apparel,Running Shoes,3,76.53,15.0,46.42,195.15,139.26
ORD101801,2025-09-13,East,Online,Consumer,Rep_13,Apparel,Yoga Pants,3,95.58,0.0,54.0,286.74,162.0
ORD101327,2024-08-30,East,In-Store,Enterprise,Rep_10,Beauty,Makeup Kit,1,37.03,20.0,20.31,29.62,20.31
ORD101510,2025-09-30,West,In-Store,Consumer,Rep_07,Electronics,Bluetooth Speaker,6,151.75,0.0,91.37,910.5,548.22
ORD101046,2025-12-03,North,In-Store,Small Business,Rep_06,Home & Kitchen,Vacuum Cleaner,4,35.06,0.0,23.27,140.24,93.08
ORD100693,2024-04-12,East,Online,Small Business,Rep_07,Electronics,Laptop Stand,3,111.42,0.0,54.7,334.26,164.1
ORD102114,2024-06-07,West,Online,Consumer,Rep_05,Electronics,Smartwatch,1,152.99,10.0,100.67,137.69,100.67
ORD101115,2025-04-04,South,Online,Consumer,Rep_15,Beauty,Perfume,2,56.37,5.0,35.26,107.1,70.52
ORD102237,2024-09-17,South,Online,,Rep_09,Electronics,Bluetooth Speaker,1,82.7,0.0,43.69,82.7,43.69
ORD101186,2025-03-07,South,Online,Small Business,Rep_02,Sports & Outdoors,Cycling Helmet,3,73.98,0.0,47.69,221.94,143.07
ORD101369,2024-08-01,West,In-Store,Small Business,Rep_15,Electronics,Smartwatch,1,34.32,0.0,18.1,34.32,18.1
ORD101173,2025-12-08,East,Marketplace,Enterprise,Rep_15,Home & Kitchen,Vacuum Cleaner,7,143.91,0.0,72.9,1007.37,510.3
ORD102407,2025-09-20, West ,In-Store,Consumer,Rep_05,Apparel,Denim Jacket,4,112.38,0.0,63.34,449.52,253.36
ORD102304,2024-03-03,East,Online,Small Business,Rep_11,Electronics,Power Bank,7,33.82,0.0,21.71,236.74,151.97
ORD102085,2025-03-19,South,Online,Small Business,Rep_15,Beauty,Perfume,4,59.95,0.0,39.79,239.8,159.16
ORD101860,2025-06-04,South,Online,Consumer,Rep_09,Beauty,Makeup Kit,6,29.98,0.0,16.73,179.88,100.38
ORD100157,2025-02-09, West ,Online,Consumer,Rep_06,Beauty,Skincare Set,5,67.92,0.0,40.76,339.6,203.8
ORD101849,2024-11-11,North,In-Store,Consumer,Rep_11,Home & Kitchen,Coffee Maker,2,80.29,5.0,46.63,152.55,93.26
ORD101940,2024-04-22,West,Online,Consumer,Rep_09,Sports & Outdoors,Dumbbell Set,1,73.49,10.0,34.31,66.14,34.31
ORD100712,2025-05-15,South,Online,Small Business,Rep_14,Apparel,Yoga Pants,2,19.89,5.0,10.99,37.79,21.98
ORD101676,2025-10-07,West,Marketplace,Consumer,Rep_04,Home & Kitchen,Blender,3,93.58,0.0,47.08,280.74,141.24
ORD101184,2024-02-24,East,Online,Consumer,Rep_09,Home & Kitchen,Blender,1,113.38,0.0,62.99,113.38,62.99
ORD100305,2025-10-30, East ,Online,Consumer,Rep_07,Home & Kitchen,Vacuum Cleaner,6,151.5,5.0,88.56,863.55,531.36
ORD100656,2025-12-19,North,Online,Consumer,Rep_15,Electronics,Laptop Stand,6,59.28,0.0,36.11,355.68,216.66
ORD101571,2025-07-13,North,Online,Small Business,Rep_14,Home & Kitchen,Coffee Maker,5,105.02,15.0,60.02,446.34,300.1
ORD101419,2024-06-27,North,Online,Small Business,Rep_11,Apparel,Denim Jacket,4,44.77,5.0,27.6,170.13,110.4
ORD100399,2024-10-19,West,Online,Small Business,Rep_15,Electronics,Bluetooth Speaker,1,104.52,0.0,68.81,104.52,68.81
ORD100798,2025-01-04,East,Marketplace,Small Business,Rep_11,Beauty,Perfume,1,51.87,10.0,34.55,46.68,34.55
ORD100797,2025-03-14,West,Marketplace,Consumer,Rep_12,Beauty,Perfume,7,59.26,0.0,34.82,414.82,243.74
ORD100618,2024-06-13,West,In-Store,Consumer,Rep_11,Apparel,Denim Jacket,3,67.15,0.0,45.51,201.45,136.53
ORD101388,2025-05-13,North,Online,Small Business,Rep_05,Sports & Outdoors,Cycling Helmet,3,28.05,0.0,14.93,84.15,44.79
ORD100508,2025-09-04,East,Marketplace,Enterprise,Rep_11,Beauty,Perfume,4,52.48,5.0,31.34,199.42,125.36
ORD100079,2024-01-30,South,Online,Consumer,Rep_07,Apparel,Denim Jacket,1,19.24,15.0,12.36,16.35,12.36
ORD100736,2024-09-08,West,Online,Consumer,Rep_15,Home & Kitchen,Vacuum Cleaner,2,35.03,0.0,16.72,70.06,33.44
ORD102011,2024-12-11,West,Online,Small Business,Rep_14,Electronics,Laptop Stand,3,204.93,5.0,136.96,584.05,410.88
ORD100274,2024-04-27,South,Online,Enterprise,Rep_06,Sports & Outdoors,Camping Tent,3,40.9,0.0,22.57,122.7,67.71
ORD101756,2025-12-27,West,In-Store,Consumer,Rep_14,Apparel,Denim Jacket,6,113.11,5.0,65.79,644.73,394.74
ORD100867,2025-10-20,East,In-Store,Consumer,Rep_07,Beauty,Face Serum,3,23.61,0.0,15.93,70.83,47.79
ORD100459,2024-04-02,North,In-Store,Small Business,Rep_09,Electronics,Smartwatch,1,214.25,0.0,111.1,214.25,111.1
ORD100886,2024-04-24, South ,In-Store,Consumer,Rep_08,Beauty,Face Serum,2,18.75,0.0,11.93,37.5,23.86
ORD100062,2024-08-10,South,Online,Small Business,Rep_05,Apparel,Denim Jacket,2,50.29,0.0,34.18,100.58,68.36
ORD100599,2024-05-25, West ,Online,Consumer,Rep_09,Home & Kitchen,Coffee Maker,2,107.86,0.0,60.66,215.72,121.32
ORD101774,2024-08-23,North,In-Store,Consumer,Rep_14,Apparel,Denim Jacket,7,35.46,0.0,20.06,248.22,140.42
ORD100859,2025-01-12,East,Online,Consumer,Rep_15,Beauty,Face Serum,4,48.4,0.0,31.5,193.6,126.0
ORD100457,2025-12-22,South,Marketplace,Consumer,Rep_12,Beauty,Hair Dryer,7,32.13,5.0,15.91,213.66,111.37
ORD101727,2025-10-11,North,Marketplace,Consumer,Rep_03,Home & Kitchen,Vacuum Cleaner,1,21.85,0.0,13.84,21.85,13.84
ORD101502,2025-06-19,West,Marketplace,Small Business,Rep_07,Home & Kitchen,Vacuum Cleaner,5,179.64,0.0,118.41,898.2,592.05
ORD102346,2025-04-15,West,Online,Consumer,Rep_04,Electronics,Smartwatch,4,130.61,15.0,83.69,444.07,334.76
ORD101117,2024-06-22,North,In-Store,Consumer,Rep_07,Electronics,Smartwatch,4,64.29,0.0,42.55,257.16,170.2
ORD100870,2024-03-20,South,Online,Consumer,Rep_05,Beauty,Hair Dryer,5,34.36,0.0,22.22,171.8,111.1
ORD100790,2024-03-18,North,Marketplace,Consumer,Rep_10,Apparel,Running Shoes,1,79.5,20.0,35.94,63.6,35.94
ORD102570,2025-10-20,East,Online,Small Business,Rep_11,Home & Kitchen,Coffee Maker,3,140.61,0.0,79.52,421.83,238.56
ORD101306,2025-02-19,West,In-Store,Small Business,Rep_13,Apparel,Winter Coat,3,98.28,0.0,66.54,294.84,199.62
ORD102489,2025-10-10,North,Online,Consumer,Rep_07,Beauty,Face Serum,6,12.04,0.0,7.62,72.24,45.72
ORD101559,2025-08-20,North,In-Store,Small Business,Rep_10,Sports & Outdoors,Yoga Mat,3,53.0,0.0,26.19,159.0,78.57
ORD102410,2025-02-28,South,Marketplace,Small Business,Rep_03,Sports & Outdoors,Cycling Helmet,4,127.03,10.0,63.33,457.31,253.32
ORD101371,2024-06-23,South,In-Store,Small Business,Rep_07,Electronics,Wireless Earbuds,5,206.08,0.0,105.86,1030.4,529.3
ORD102194,2025-10-20,West,Online,Consumer,Rep_10,Beauty,Hair Dryer,2,13.41,0.0,8.22,26.82,16.44
ORD102077,2024-07-04,North,Online,Small Business,Rep_14,Apparel,Backpack,3,108.45,0.0,49.46,325.35,148.38
ORD101683,2024-08-21,North,Online,Small Business,Rep_07,Apparel,Denim Jacket,3,71.77,0.0,33.53,215.31,100.59
ORD100760,2025-02-06,South,In-Store,Consumer,Rep_07,Beauty,Hair Dryer,3,40.53,5.0,26.24,115.51,78.72
ORD100954,2024-02-24,South,In-Store,Small Business,Rep_09,Electronics,Wireless Earbuds,4,117.86,0.0,61.56,471.44,246.24
ORD101470,2024-12-31,North,In-Store,Small Business,Rep_04,Apparel,Yoga Pants,5,106.47,20.0,71.58,425.88,357.9
ORD100650,2024-06-27,North,In-Store,Consumer,Rep_06,Beauty,Face Serum,3,74.95,0.0,35.31,224.85,105.93
ORD100733,2025-10-22,West,In-Store,Consumer,Rep_11,Sports & Outdoors,Cycling Helmet,5,50.88,5.0,23.01,241.68,115.05
ORD102517,2025-11-07,South,Online,Consumer,Rep_03,Apparel,Backpack,3,34.84,0.0,15.7,104.52,47.1
ORD100379,2024-11-18,West,Online,Consumer,Rep_09,Apparel,Backpack,4,64.29,0.0,33.99,257.16,135.96
ORD100564,2024-11-02,East,Online,Consumer,,Electronics,Power Bank,4,54.87,5.0,32.42,208.51,129.68
ORD101200,2025-03-13,West,In-Store,Consumer,Rep_14,Apparel,Yoga Pants,5,69.14,0.0,35.87,345.7,179.35
ORD102558,2025-02-28,South,Online,Consumer,Rep_07,Electronics,Laptop Stand,3,178.45,0.0,115.29,535.35,345.87
ORD100956,2024-09-29,West,Online,Consumer,Rep_07,Apparel,Backpack,5,84.95,0.0,52.48,424.75,262.4
ORD100741,2024-09-05,East,Online,Consumer,Rep_07,Apparel,Backpack,2,78.3,0.0,36.18,156.6,72.36
ORD101740,2024-07-12,East,Marketplace,Small Business,Rep_11,Beauty,Face Serum,1,76.8,10.0,48.68,69.12,48.68
ORD100231,2024-02-22,South,Online,Consumer,Rep_02,Electronics,Power Bank,2,164.64,0.0,97.27,329.28,194.54
ORD100659,2025-12-06,South,In-Store,Enterprise,Rep_14,Apparel,Winter Coat,3,81.31,0.0,53.39,243.93,160.17
ORD100382,2024-11-14,West,Online,Consumer,Rep_08,Electronics,Laptop Stand,9,48.03,5.0,32.32,410.66,290.88
ORD101703,2025-09-05,West,Online,Consumer,Rep_02,Apparel,Backpack,1,98.3,0.0,58.38,98.3,58.38
ORD102098,2024-04-18,East,Online,Consumer,,Home & Kitchen,Blender,1,71.84,0.0,41.13,71.84,41.13
ORD100072,2024-05-25,West,In-Store,Enterprise,Rep_07,Beauty,Skincare Set,3,56.15,20.0,30.18,134.76,90.54
ORD101094,2025-01-05,South,In-Store,Enterprise,Rep_13,Beauty,Perfume,2,84.12,5.0,39.93,159.83,79.86
ORD102493,2024-02-11,North,In-Store,Small Business,Rep_04,Beauty,Makeup Kit,1,89.02,0.0,44.65,89.02,44.65
ORD101907,2024-04-05,East,In-Store,Small Business,Rep_06,Beauty,Skincare Set,1,41.27,5.0,23.66,39.21,23.66
ORD100171,2025-08-21,East,Online,Consumer,Rep_01,Home & Kitchen,Blender,4,151.5,10.0,88.88,545.4,355.52
ORD101820,2024-06-28,West,In-Store,Consumer,Rep_13,Home & Kitchen,Blender,2,166.82,0.0,103.02,333.64,206.04
ORD100168,2025-11-06,South,Online,Consumer,Rep_10,Apparel,Winter Coat,7,100.56,15.0,57.23,598.33,400.61
ORD101517,2024-09-23,North,Online,Consumer,Rep_08,Apparel,Denim Jacket,1,89.86,0.0,47.15,89.86,47.15
ORD101806,2025-09-01,South,Marketplace,Small Business,Rep_14,Electronics,Wireless Earbuds,4,156.29,0.0,95.9,625.16,383.6
ORD101346,2024-07-19,North,Online,Small Business,Rep_12,Apparel,Backpack,2,96.98,0.0,50.84,193.96,101.68
ORD100272,2024-11-02,East,In-Store,Enterprise,Rep_15,Apparel,Yoga Pants,4,29.06,0.0,19.1,116.24,76.4
ORD101215,2025-10-24,West,Marketplace,Consumer,Rep_15,Apparel,Denim Jacket,3,26.03,15.0,12.25,66.38,36.75
ORD100420,2024-05-16,North,In-Store,Consumer,Rep_08,Electronics,Wireless Earbuds,2,45.49,0.0,26.81,90.98,53.62
ORD101118,2024-01-10,East,Online,Consumer,Rep_10,Home & Kitchen,Vacuum Cleaner,4,56.36,5.0,29.12,214.17,116.48
ORD102206,2024-06-14,East,Online,Small Business,Rep_14,Sports & Outdoors,Yoga Mat,4,34.87,0.0,18.3,139.48,73.2
ORD101747,2024-05-11,West,In-Store,Small Business,Rep_06,Apparel,Denim Jacket,4,24.89,0.0,15.6,99.56,62.4
ORD100195,2025-01-05,North,Online,Small Business,Rep_07,Sports & Outdoors,Dumbbell Set,3,22.32,10.0,12.73,60.26,38.19
